Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss
14,-47.8740327718,-113.144454855,0.950823501839,53,21.0492071817,1385334109.34,7.70227957386,-103.435651068,-151.966101941,4.8959003907,1.34048988398e-17,-0.0143105547033,0.0,0.00665088424893,0.0143105547033
15,-47.5810419845,-111.568041057,0.959100844995,53,21.0150714732,1338842769.87,5.4812439744,-101.763116908,-126.633056936,4.87231016368,2.1041138887e-17,-0.0162892692381,0.0,0.00985655639734,0.0162892692381
16,-47.2628346072,-109.794407686,0.977118232652,53,21.025952471,1353490260.17,4.25857506685,-102.271952531,-119.093517003,4.88006119954,2.16023920791e-16,-0.0138908524938,0.0,0.00654133507391,0.0138908524938
17,-47.1737121398,-109.789046623,0.972535503302,53,20.9855866794,1299943552.66,4.90484655284,-100.821484206,-126.608397513,4.85165428478,-2.27980560448e-16,-0.0132325426288,0.0,0.00651525290145,0.0132325426288
18,-46.8533258581,-108.19955747,0.974669529541,54,20.9798959946,1292566992.38,4.28451323012,-98.8369494541,-120.937454754,4.84755472641,3.64525242274e-16,-0.0133628797528,0.0,0.00938912286509,0.0133628797528
19,-46.7049611992,-108.035592073,0.964734453508,54,20.979299664,1291796424.89,4.92241408791,-98.0913554168,-125.487313872,4.84681651547,5.47879502875e-18,-0.0162193787414,0.0,0.0098885553923,0.0162193787414
20,-46.3313760751,-107.059636059,0.980244736997,54,20.9470179367,1250760917.07,3.54284670378,-101.499371545,-114.720971935,4.82440905241,2.48854808481e-16,-0.015385745026,0.0,0.00997657899542,0.015385745026
21,-45.8154476395,-104.31385346,0.986432875829,55,20.9391875048,1241005164.61,2.996985164,-98.8365134515,-119.048765752,4.81968522903,-4.85360139671e-17,-0.0171642463839,0.0,0.00856074031929,0.0171642463839
22,-45.7823105245,-104.184249076,0.9834834889,55,20.9264027634,1225240224.62,3.37158868916,-97.4268281958,-113.7491615,4.81135173339,4.32502753159e-16,-0.0138354563881,0.0,0.00925739924529,0.0138354563881
23,-45.612727898,-104.517024035,0.978823861287,54,20.9059187608,1200397706.41,3.87653769274,-96.2874934651,-117.11208054,4.7972219843,6.31257033553e-16,-0.0160339363146,0.0,0.0095284138195,0.0160339363146
24,-45.3885695137,-102.980444916,0.982460994723,55,20.9053622492,1199729857.02,3.24689756584,-97.484435045,-109.417419099,4.79765456323,-2.52593556496e-16,-0.0117870183082,0.0,0.0062902820279,0.0117870183082
25,-45.2397577177,-102.524205693,0.980640751773,55,20.8650657786,1152346089.02,3.86834293064,-94.1807837154,-115.827613696,4.77085313481,-8.40327576706e-17,-0.0165039014897,0.0,0.0098186160024,0.0165039014897
26,-44.7934882533,-101.082531321,0.986299473242,55,20.8323250597,1115228395.32,2.70006695023,-94.3485698705,-107.660257758,4.7492786003,2.79869638998e-16,-0.0123432363762,0.0,0.00730055126562,0.0123432363762
27,-44.8455510752,-102.073770494,0.988247037498,55,20.8188844119,1100339286.99,2.81469681753,-97.4362711528,-108.295554088,4.73999767091,-1.22589397703e-16,-0.012350353717,0.0,0.00906133518629,0.012350353717
28,-44.6795697572,-101.349302108,0.986708468194,55,20.8048375744,1084991049.25,2.68605082672,-96.0709203489,-108.571753756,4.73192968238,2.29771149619e-16,-0.0148966768464,0.0,0.00839441718733,0.0148966768464
29,-44.6375542418,-101.516333269,0.983814272853,55,20.7781673695,1056436584.93,3.17346908472,-96.5222468624,-109.514392553,4.71369270146,1.43566160772e-17,-0.016322432302,0.0,0.00938956832274,0.016322432302
30,-44.7218179122,-101.609035524,0.984732159747,55,20.7185948358,995339890.976,3.0773303033,-93.9580106537,-107.322386693,4.67347036053,3.55318490168e-16,-0.0131472873452,0.0,0.00973139976755,0.0131472873452
31,-44.3274912798,-99.8901884656,0.986172943105,55,20.6763861462,954202190.066,3.40519748978,-92.5794568292,-110.074470154,4.646629809,2.62695813833e-16,-0.0131746722096,0.0,0.00712059221373,0.0131746722096
32,-44.0257310696,-98.9914069534,0.981048612316,56,20.6440877331,923875363.996,3.18783200639,-93.6784047422,-108.312407934,4.6242710913,-4.53076261579e-16,-0.0136068803393,0.0,0.00924897776342,0.0136068803393
33,-43.8566227102,-98.0038622909,0.984984762945,56,20.5799619026,866490672.558,2.81803472862,-92.1717030542,-104.841481458,4.58187519492,1.20290633153e-16,-0.0155982645197,0.0,0.00674907945294,0.0155982645197
34,-43.8143093484,-98.0465165563,0.984413558684,56,20.5509112928,841680707.281,3.35695840685,-90.4624321415,-106.779632236,4.56360503311,2.1429548909e-16,-0.0147101944181,0.0,0.00952145991303,0.0147101944181
35,-43.4749293484,-96.5084329933,0.986688131247,56,20.5160961881,812881733.845,2.40037329158,-91.7779242889,-101.965156463,4.54194789779,3.74542411321e-17,-0.0135584512535,0.0,0.00702824478199,0.0135584512535
36,-43.2806014139,-96.3495686559,0.985818433608,56,20.4703149286,776506000.833,2.64846312397,-91.0440187163,-103.441104221,4.5121464566,1.78267697843e-16,-0.0241534485962,0.0,0.00766363514972,0.0241534485962
37,-43.4270494935,-97.1739601376,0.985156257178,56,20.4469681112,758587046.231,3.04181094617,-88.1796150454,-104.204388906,4.49770839839,-5.72707127544e-17,-0.0138769317907,0.0,0.0096003771804,0.0138769317907
38,-42.9742260804,-96.0452193772,0.988579009005,56,20.4088623904,730224362.202,2.65120727678,-91.4086703146,-104.261647838,4.47279264161,1.97104414268e-17,-0.0122929651282,0.0,0.00670032254179,0.0122929651282
39,-42.6653237383,-94.6925530084,0.989591022965,56,20.3398663881,681540604.274,2.44635785207,-89.1801151703,-100.241792639,4.42804445009,6.08546262611e-17,-0.0125724373739,0.0,0.00632260730853,0.0125724373739
40,-42.7084289147,-95.6840981111,0.987136125599,56,20.3077056539,659970472.832,2.63399064526,-90.6395395319,-100.62701213,4.40781711227,7.69122474948e-17,-0.013023690145,0.0,0.00977956820396,0.013023690145
41,-42.4178925249,-94.5481976834,0.98731296938,56,20.2825795913,643594605.497,2.65681227469,-89.9095147824,-99.8899255428,4.39265391572,8.1402360886e-17,-0.0124028019472,0.0,0.00712500659183,0.0124028019472
42,-42.2324698834,-94.1710712121,0.991158752258,56,20.2186664123,603747373.315,2.20678669021,-88.4043717861,-98.4500834372,4.35304279694,3.0947866192e-16,-0.0124118963521,0.0,0.00700936055036,0.0124118963521
43,-41.9258339156,-93.186892732,0.989800884972,56,20.1824235231,582257602.115,2.55648392452,-86.9539371031,-98.4681016475,4.32965258592,2.303906484e-16,-0.0159768611033,0.0,0.00974845917115,0.0159768611033
44,-41.7944962805,-92.5074424188,0.989670802343,57,20.134874266,555219598.273,2.33426318349,-87.9501740011,-98.2141509359,4.30048541272,5.05178821599e-17,-0.0116695649862,0.0,0.00644666149597,0.0116695649862
45,-41.5335760026,-92.0310697015,0.989479575086,57,20.1010158621,536735436.757,2.32412244514,-87.1697995171,-97.6869826285,4.28005581324,2.95346392512e-17,-0.0150850838425,0.0,0.00974793767549,0.0150850838425
46,-41.4981499209,-92.4231349996,0.991841934346,56,20.0299025664,499891966.667,2.02210424544,-88.2997855602,-96.8433234609,4.23846700952,1.83379131606e-16,-0.0154037274718,0.0,0.00981723624646,0.0154037274718
47,-41.2437188224,-91.60106205,0.988381697389,57,19.9982231016,484303871.637,2.40047544551,-86.0338652968,-97.6791364089,4.21997693697,1.86784865418e-17,-0.014835444577,0.0,0.00913313745861,0.014835444577
48,-41.0019957219,-90.6506449804,0.990187334737,57,19.9622018008,467169077.665,2.22030626073,-85.5461556843,-96.6835311528,4.19934922605,3.19898483511e-18,-0.0128785863403,0.0,0.00647904885888,0.0128785863403
49,-40.76723335,-90.2496104331,0.987377631614,57,19.9001965856,439081931.441,2.76017814484,-84.3946810669,-97.0471506652,4.16234280789,7.97658760067e-18,-0.014671810237,0.0,0.00972760316872,0.014671810237
50,-40.5866243442,-89.2281104215,0.99191592875,57,19.8099298835,401183659.246,1.86765293713,-85.8228156646,-94.1929024083,4.10793211844,-2.24955932453e-16,-0.0156112906858,0.0,0.00947776126897,0.0156112906858
51,-40.4508246756,-89.1612961998,0.990306458878,57,19.7746561349,387279082.64,2.20883825173,-85.0228442399,-94.2925679009,4.0875803323,2.97004224674e-16,-0.0119695102439,0.0,0.00641227550459,0.0119695102439
52,-40.2710424853,-88.59896424,0.990060174541,57,19.7024790643,360311345.529,2.1679690166,-81.7383754912,-94.4962745795,4.04725862347,5.60128410477e-18,-0.0136437319299,0.0,0.0069789204897,0.0136437319299
53,-40.2082765051,-88.4073415565,0.990442511175,57,19.6757644541,350813202.828,1.98815780168,-83.3687079984,-93.1722131069,4.03249337153,1.57299115868e-16,-0.0132228636216,0.0,0.00663230777802,0.0132228636216
54,-39.9795973587,-87.7572391974,0.992730507105,57,19.6277817876,334377712.449,1.87036215261,-84.1878646347,-92.9190519708,4.00689805,3.27326090911e-16,-0.015191276123,0.0,0.00964537227797,0.015191276123
55,-39.8202882219,-87.3428042991,0.985423189294,57,19.5737666581,316795387.472,2.67388538073,-82.1297737392,-99.5046207148,3.97704551843,-1.7215101608e-16,-0.0133390740573,0.0,0.00704412472367,0.0133390740573
56,-39.7378191988,-86.8791776963,0.988959555074,58,19.5097533663,297151707.593,2.2495769105,-82.0864117724,-91.6324704036,3.94206525227,-1.72123364877e-16,-0.0141188499677,0.0,0.00648108374249,0.0141188499677
57,-39.6916501493,-86.9083886682,0.986706827292,57,19.442529816,277832734.476,2.15273024208,-82.0508793818,-95.686507646,3.9041223695,6.65112613833e-17,-0.0132532487613,0.0,0.00988151433832,0.0132532487613
58,-39.5932612947,-86.7387779806,0.989196104737,57,19.4147307893,270215619.583,2.08750379462,-82.8372249798,-92.5395338782,3.89034267442,3.30790950187e-17,-0.0159902272817,0.0,0.00986975646061,0.0159902272817
59,-39.3101455362,-85.9798502123,0.990633856152,58,19.3658257343,257318643.87,2.02649747771,-81.7425504181,-91.3038353111,3.86381639598,-2.49300793033e-16,-0.0132074637873,0.0,0.00955124270555,0.0132074637873
60,-39.0116146996,-85.1697695557,0.988396943771,58,19.2687215528,233506752.398,2.11638386617,-80.2031217948,-90.4873571188,3.81066968766,4.72495862441e-17,-0.0146868420749,0.0,0.0097537648037,0.0146868420749
61,-39.0949633897,-85.4620478461,0.988460923881,58,19.2230976425,223092634.056,2.39257344777,-80.9419015721,-96.8187113163,3.78744185512,7.33014213474e-17,-0.0114039296888,0.0,0.00698713297025,0.0114039296888
62,-38.8758327844,-84.7809363265,0.990684967328,58,19.1427288657,205864525.192,1.90343700655,-79.5987264493,-89.9433607425,3.74516758513,-1.76239121749e-16,-0.0121463437353,0.0,0.00683618465202,0.0121463437353
63,-38.8740346053,-84.8508593179,0.989274889887,58,19.0639617858,190271353.167,2.27815202936,-81.1838653448,-90.6610672151,3.70550247066,-1.84756009209e-16,-0.0132159472199,0.0,0.00701486597504,0.0132159472199
64,-38.7125225455,-84.2561955023,0.992861618934,58,19.0101144569,180296712.936,1.89759267108,-80.2431008182,-88.7876388055,3.67967466352,-7.1286041e-17,-0.0125209873833,0.0,0.00654723959886,0.0125209873833
65,-38.5436323532,-83.7021166399,0.992477087129,58,18.9440732927,168774370.098,1.93950682212,-79.4135056901,-87.2412622575,3.64596629642,-1.98064847472e-17,-0.013971355365,0.0,0.00956805932349,0.013971355365
66,-38.3158700332,-83.4351003779,0.992155460687,58,18.8529301326,154071930.516,1.9819740451,-78.9221496521,-89.4125625179,3.59904516494,3.88187251307e-16,-0.0142992144769,0.0,0.00942254014199,0.0142992144769
67,-38.4094186823,-83.3393192431,0.993141171563,58,18.7710405505,141957823.02,1.82688723371,-79.4501700687,-87.3827664697,3.55698623683,3.99978113223e-16,-0.0103574552298,0.0,0.00661047867725,0.0103574552298
68,-38.2004188532,-82.9240701875,0.993004049455,58,18.705854886,132999361.57,1.63596928888,-79.9455223481,-87.953150147,3.52339129077,-5.60024980696e-17,-0.0122269169182,0.0,0.00742477997082,0.0122269169182
69,-38.1343047683,-82.6366877697,0.990349149627,58,18.6324068224,123580932.396,2.0985476567,-78.5754311476,-88.0013994141,3.48731919357,2.2273282822e-16,-0.0133141109139,0.0,0.00938340494927,0.0133141109139
70,-38.0342037687,-82.1694233438,0.992669901805,58,18.6036331838,120075729.848,1.56318355727,-79.0619792638,-85.4603904574,3.4749475751,9.39991045522e-17,-0.0118829433254,0.0,0.00980696475612,0.0118829433254
71,-37.8885238956,-81.8166149402,0.991723505528,58,18.555584848,114442703.314,1.83855417741,-77.0500114671,-86.0073467528,3.45281995802,5.1508049834e-17,-0.01399167246,0.0,0.00943454635836,0.01399167246
72,-37.8884760674,-82.0479262097,0.990813841523,58,18.5100382638,109347152.427,2.07990374848,-78.0225350074,-88.5587071577,3.43248735355,-1.61148910762e-17,-0.0136411868164,0.0,0.00875972536704,0.0136411868164
73,-37.7303762422,-81.4351746969,0.991842384512,58,18.4402900847,101980286.68,1.86158694989,-77.1575149587,-86.0474810164,3.39963315393,3.28396137992e-17,-0.011650989468,0.0,0.00682567992188,0.011650989468
74,-37.6402439942,-81.1657952771,0.99192340455,59,18.3898862335,96967481.0683,1.77516426016,-77.5710728354,-86.4277017815,3.37552605665,2.29905172243e-17,-0.0131961833271,0.0,0.00893843995353,0.0131961833271
75,-37.4974929296,-80.5848003808,0.992750189313,59,18.328580176,91201342.5649,1.64412298056,-77.3702167528,-84.357793698,3.34541080599,-1.10753363723e-16,-0.0106982046574,0.0,0.00646550334128,0.0106982046574
76,-37.5185621396,-80.7311240313,0.991383814278,59,18.2484225718,84176182.5643,1.8510740262,-75.4459160903,-85.260899305,3.30898588932,2.47956019973e-16,-0.0140961548895,0.0,0.00656246227831,0.0140961548895
77,-37.2051971506,-79.4668888379,0.993911775415,59,18.1662496695,77535749.316,1.57528934299,-75.6814473849,-83.6486444,3.27320135976,1.23380846441e-16,-0.0119500593706,0.0,0.00684558767636,0.0119500593706
78,-37.2530893185,-79.8400656649,0.994733349018,59,18.111906385,73434645.0011,1.47121086723,-76.9447600499,-83.037327162,3.24973692635,-8.42633067291e-17,-0.0112351616749,0.0,0.00668683998486,0.0112351616749
79,-37.2226594389,-79.9011054434,0.992004660197,59,18.0179389554,66848468.7446,1.9111624749,-75.3350583816,-83.6342071546,3.20618579054,2.88207747589e-17,-0.00974714528266,0.0,0.00644438033855,0.00974714528266
80,-37.0106360288,-79.6033529627,0.992633587689,59,17.9314169435,61307757.5506,1.8148526435,-76.321398776,-84.4145793067,3.16817345303,7.55013164946e-17,-0.0126016181547,0.0,0.00996309226744,0.0126016181547
81,-36.8297908263,-79.031719204,0.99207393561,59,17.8432846861,56135820.9393,1.71211776717,-75.1877872576,-83.3686287063,3.1299715555,-3.16107456571e-17,-0.0114731422602,0.0,0.00654524509669,0.0114731422602
82,-36.8669720147,-79.0389625949,0.993147964771,59,17.762404822,51774319.5117,1.69343130655,-75.9069070511,-83.0597646676,3.09463750957,-1.0153255736e-16,-0.0142862560338,0.0,0.00990537379485,0.0142862560338
83,-36.7247745335,-78.4776019981,0.992921707662,59,17.6959184923,48443973.0018,1.62695309825,-75.632770533,-83.2084007869,3.06762359859,-2.09367739567e-16,-0.0110894782155,0.0,0.00647714760998,0.0110894782155
84,-36.5809571325,-77.8798532745,0.99432041959,60,17.6225887023,45018708.3444,1.45601562718,-74.8887496689,-82.8210229887,3.03542774057,1.87199824588e-16,-0.0116412496772,0.0,0.00688331877247,0.0116412496772
85,-36.4717673231,-78.0298284057,0.993324669394,59,17.5422613687,41543904.6226,1.60781405339,-74.2432437786,-81.7562155835,2.99818859868,-6.7406792577e-18,-0.00844037703481,0.0,0.00671357411936,0.00844037703481
86,-36.2930867582,-77.3434666573,0.995263220439,60,17.4765083843,38900139.0948,1.32061039568,-74.8410269898,-80.5124342814,2.97124650787,8.38599465759e-17,-0.0149357297528,0.0,0.00983890969286,0.0149357297528
87,-36.3561877945,-77.6933500326,0.994035492245,59,17.3968785712,35922649.9087,1.50368569402,-74.2987299964,-81.4389819261,2.93685605662,-2.78053068879e-17,-0.0123085171171,0.0,0.00887635496745,0.0123085171171
88,-36.351079872,-77.7556469165,0.992802350164,59,17.3378584337,33863843.2944,1.45687415945,-74.3227249687,-82.5267889693,2.91332335036,-7.8809705166e-17,-0.0103174517113,0.0,0.00657301107115,0.0103174517113
89,-36.1263136209,-77.2679112547,0.994300974113,59,17.2777107316,31887056.453,1.22781542624,-74.8137131731,-79.8514186262,2.8885709047,-3.05689879692e-16,-0.0123713007246,0.0,0.00971349730481,0.0123713007246
90,-36.0499909273,-77.0072461245,0.994725446568,59,17.1767006326,28823472.5586,1.39816054393,-74.2719771912,-80.6057060832,2.84728107075,-1.30844946637e-16,-0.00937397672215,0.0,0.00647699095194,0.00937397672215
91,-35.9310426007,-76.7834905321,0.993549665104,60,17.093841119,26531443.083,1.70459703235,-73.4236938357,-82.6191364256,2.81179663834,1.79576938345e-16,-0.0107994682575,0.0,0.00719232151156,0.0107994682575
92,-35.8648857398,-76.6082944181,0.99420589289,59,17.0483771101,25352226.3872,1.53371702903,-73.6720187208,-80.0375916285,2.79336783387,-1.60402536941e-16,-0.0133830588922,0.0,0.00981055589907,0.0133830588922
93,-35.7746317222,-76.6769648848,0.99404760981,59,16.9283547888,22484905.8023,1.49616016491,-73.630564747,-79.6586820919,2.7449871863,1.31001900305e-16,-0.00990855469147,0.0,0.00649304321819,0.00990855469147
94,-35.6383214195,-76.3040533427,0.992853155741,59,16.8414810272,20614000.2602,1.7133150528,-71.8887220434,-82.1137838643,2.71246903729,6.58505040804e-16,-0.011522457778,0.0,0.0066293939976,0.011522457778
95,-35.5747226818,-75.8471164574,0.994512194455,60,16.7583623561,18969867.4797,1.48877924998,-72.2305704033,-79.545435919,2.68044771548,-1.72587228848e-16,-0.0101703154828,0.0,0.00678773766507,0.0101703154828
96,-35.3830382949,-75.5564721165,0.993587077528,59,16.6751030815,17454413.2248,1.33478818071,-73.0401382014,-78.4367442129,2.64768352725,-1.76076077017e-16,-0.0092352131255,0.0,0.00697126343607,0.0092352131255
97,-35.3120914075,-75.4340046382,0.994262324208,59,16.5896291289,16024496.3121,1.44633092222,-72.6237014079,-79.0872359111,2.61586205743,-3.19824087294e-16,-0.0107713212582,0.0,0.00654236132391,0.0107713212582
98,-35.2183021303,-75.1761079513,0.991089072455,59,16.5182212428,14920120.7048,1.93070956074,-71.8636632675,-80.5575185353,2.59100393532,-3.25576166031e-16,-0.0110769767797,0.0,0.00646114093362,0.0110769767797
99,-35.1153992269,-74.8066222337,0.993974105106,60,16.4090891514,13377558.8911,1.30847483243,-72.5638838832,-77.7449719128,2.55176405423,-1.93135508243e-16,-0.0100225945466,0.0,0.00709399722969,0.0100225945466
100,-35.1441194181,-74.8805464918,0.99401795271,59,16.3542750259,12664014.5052,1.44564363315,-71.7465990808,-78.9307024732,2.5312734578,-1.10397517545e-16,-0.0130903675936,0.0,0.00964334092991,0.0130903675936
101,-34.9379522454,-74.2359602205,0.995387680217,60,16.2976417769,11966741.0054,1.30271529059,-71.8989866632,-77.548438211,2.51090806586,-9.45518405466e-17,-0.0113085465206,0.0,0.0066443995434,0.0113085465206
102,-34.9174698263,-74.5130331433,0.992710423936,59,16.2053582899,10911832.2926,1.52053214773,-70.8605535756,-77.4241495119,2.47815700677,-1.55657279438e-16,-0.00915925242243,0.0,0.00648767016048,0.00915925242243
103,-34.7289201009,-73.739235112,0.994486330691,60,16.0964722586,9786087.1715,1.32361242642,-70.9975510144,-77.0476527836,2.44035327316,-1.09826390715e-16,-0.0128514512057,0.0,0.0097616479585,0.0128514512057
104,-34.7988040137,-73.6850481781,0.993582155365,60,16.0045256492,8926417.07697,1.46303618256,-70.774584592,-76.7984205441,2.40654852606,-1.19918355468e-16,-0.0124400889417,0.0,0.00660177783794,0.0124400889417
105,-34.4949928205,-73.1047409058,0.994444328222,60,15.8934206141,7987757.49252,1.33055159432,-70.4920509186,-76.483909371,2.36879249195,4.1163238205e-16,-0.010181374635,0.0,0.00664356275875,0.010181374635
106,-34.3017983703,-72.4041823687,0.99551069883,60,15.800377842,7278081.40388,1.13852817297,-69.7796846531,-74.988041447,2.33680693409,-1.1671973292e-16,-0.0117053627296,0.0,0.0064678815833,0.0117053627296
107,-34.3045483427,-72.6133842258,0.995353449926,60,15.7048248876,6614831.53149,1.17404145717,-69.2505423437,-74.6664710587,2.30522560784,-3.97059694879e-19,-0.0113670239422,0.0,0.0067057860993,0.0113670239422
108,-34.2380241867,-72.4964777206,0.993409097782,60,15.6168821137,6057950.58578,1.55964374192,-68.5944036417,-76.1434143041,2.27766499018,1.0203688275e-16,-0.0103990779173,0.0,0.00673668726486,0.0103990779173
109,-33.9386379023,-71.9417022063,0.993614516093,60,15.511813707,5453748.38342,1.30447722724,-69.4621069984,-75.6030873453,2.242987126,2.10051556799e-16,-0.0125559691635,0.0,0.00911192584632,0.0125559691635
110,-33.7968160954,-71.5059174005,0.994518809546,60,15.4138991795,4945057.64143,1.1693830739,-68.8695230666,-74.5225427211,2.21253862437,7.41325390052e-18,-0.0103809420184,0.0,0.00688199618355,0.0103809420184
111,-33.7181589572,-71.2664418304,0.994992859882,60,15.3178120146,4492015.36139,1.28172650676,-68.0620970357,-74.8806601375,2.18125406389,2.19542460496e-16,-0.0119195511376,0.0,0.00667340328675,0.0119195511376
112,-33.6974107205,-70.9661164325,0.994825587253,60,15.2347372693,4133922.48874,1.3304310966,-67.620771151,-74.6125635982,2.15562630142,-7.17099223198e-16,-0.0106644498586,0.0,0.0064529298347,0.0106644498586
113,-33.3264267973,-70.2939046341,0.994197601114,60,15.1422817488,3768854.80788,1.29827346665,-66.6860716343,-73.6957988955,2.12674927846,2.36182359264e-17,-0.0109790538991,0.0,0.00662869398287,0.0109790538991
114,-33.1818952259,-70.3854766424,0.995187689429,60,15.0598202024,3470538.06682,1.22188361592,-67.686198716,-73.4199089656,2.10178401691,-6.95402330588e-18,-0.00912362518401,0.0,0.00654250897128,0.00912362518401
115,-33.2126895003,-70.1819910853,0.99422811501,60,14.9869720234,3226704.91195,1.27165959649,-66.5407810691,-72.7559264352,2.07961349979,1.50473710358e-16,-0.010384170861,0.0,0.00642658818107,0.010384170861
116,-33.0060824166,-69.7090205862,0.994133191189,60,14.8956637739,2945130.75732,1.39573749688,-66.1539245125,-73.6810055434,2.05341877107,-3.26624436736e-16,-0.0114991281636,0.0,0.00661966927774,0.0114991281636
117,-32.589663216,-68.7897773092,0.994121363263,60,14.7752868873,2611112.37883,1.33855923401,-64.9842933368,-71.7970838348,2.01988783106,1.33980993558e-16,-0.00988133284933,0.0,0.00647718617659,0.00988133284933
118,-32.4890114992,-68.6781873197,0.99351848213,60,14.6877023959,2392148.31313,1.41766023896,-65.3941277703,-72.6897336456,1.99377256716,-5.36955256987e-16,-0.0107191692777,0.0,0.00657541072359,0.0107191692777
119,-32.374956158,-68.5018734286,0.994197119414,60,14.5835996078,2155642.98911,1.29431884904,-65.1139396497,-72.5431469728,1.96696925626,-3.18745349115e-17,-0.0136090077738,0.0,0.00984471180444,0.0136090077738
120,-32.2653095826,-68.1337070895,0.994596335763,60,14.4544902816,1894546.9315,1.24947870423,-64.1306002725,-70.4148780708,1.92993073262,5.80953767138e-17,-0.0103363513747,0.0,0.00697756327913,0.0103363513747
121,-31.8895288746,-67.3102884875,0.994848870823,60,14.3652947163,1732878.94994,1.20848722925,-64.5480004311,-70.1790226437,1.90574110956,2.60438803604e-16,-0.011083282599,0.0,0.00666779231447,0.011083282599
122,-31.6766399803,-66.8409851397,0.993528065185,60,14.2766791054,1585926.13246,1.24266127426,-63.8731331212,-69.9778236557,1.8844562985,-2.57060140138e-17,-0.00991466110035,0.0,0.00646677582559,0.00991466110035
123,-31.6442184275,-66.8290038263,0.995065654389,60,14.1608728432,1412501.55546,1.12786777483,-64.0145502902,-68.624593416,1.8553593697,7.03741887361e-17,-0.011192721674,0.0,0.0064272175092,0.011192721674
124,-31.3552414114,-66.0849579606,0.993924727757,60,14.05215525,1266990.86591,1.34305693179,-62.3850489576,-69.2499867923,1.82724819286,1.4571884515e-16,-0.0112310162573,0.0,0.00650529368676,0.0112310162573
125,-31.198892668,-65.7399639968,0.993887975165,60,13.9350885962,1127021.19134,1.22502336389,-62.3445620141,-68.0408997648,1.7973138466,1.25912300381e-16,-0.0118359130932,0.0,0.00669634784679,0.0118359130932
