Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss
26,-44.8024952879,-107.577046976,0.987037721873,53,20.657306767,936169180.916,2.5300164739,-100.216684545,-114.661129978,4.63229263066,-3.14806369388e-17,-0.0156102111342,0.0,0.00989273352083,0.0156102111342
27,-44.6831432756,-107.35293086,0.985447353027,53,20.5824058714,868610938.63,2.66128173006,-101.98649101,-115.038900401,4.58227325134,1.74446263772e-16,-0.0108202618296,0.0,0.00968660513356,0.0108202618296
28,-44.7494533878,-107.771384962,0.986115304773,53,20.530790549,824914703.285,3.10428773688,-102.320520863,-115.216294722,4.54928737161,-2.47055667026e-16,-0.0130738137626,0.0,0.009680335293,0.0130738137626
29,-44.4180386436,-106.87209097,0.98182465163,53,20.5053170737,804166643.477,3.18337806545,-100.345382468,-114.670952243,4.53296384599,1.14846846136e-16,-0.0111094265366,0.0,0.00714328716326,0.0111094265366
30,-44.2936595662,-106.178687524,0.985206437058,54,20.4593856227,768065537.454,2.48558347348,-100.874377364,-112.048847058,4.50274870335,-2.1219598424e-16,-0.0136085765958,0.0,0.00870619032946,0.0136085765958
31,-44.1548123003,-105.801830679,0.981388823708,54,20.4234848386,740980478.882,2.74629951034,-100.554886792,-113.508754105,4.48029394606,3.02768231595e-17,-0.0142057560666,0.0,0.00962137818838,0.0142057560666
32,-43.9783546603,-105.070124566,0.983659607818,54,20.3662660586,699772652.851,2.75631082173,-100.024711929,-112.758622172,4.44357779808,3.54513897193e-18,-0.0131530094823,0.0,0.00970951124371,0.0131530094823
33,-43.7032647504,-104.339900551,0.985235162145,54,20.3219136528,669414262.406,2.87169431372,-97.3747775946,-110.624826111,4.416235685,2.18623135311e-16,-0.0116089245275,0.0,0.00680944002166,0.0116089245275
34,-43.5928187473,-104.274998697,0.984482207636,54,20.2508040228,623465521.224,3.05702803516,-98.2524222279,-111.335265799,4.37257073419,-1.07517257397e-16,-0.013076069266,0.0,0.00695790518858,0.013076069266
35,-43.4050686528,-103.121739376,0.987003612098,54,20.1818296004,581911888.788,2.44033254222,-97.999633617,-108.26421644,4.33060743285,-4.66809641151e-17,-0.0162109760449,0.0,0.00888046178845,0.0162109760449
36,-43.2046330148,-102.70777949,0.987260717334,54,20.1299448423,552489420.266,2.57476108727,-98.1589537539,-109.582877129,4.29776125428,4.16209070466e-17,-0.0149807361216,0.0,0.00733011361172,0.0149807361216
37,-43.0488666746,-102.667401317,0.983920806359,54,20.0706037537,520657895.569,2.81391042247,-96.0478171168,-111.963977369,4.2618775977,-1.72613403512e-17,-0.0152842647965,0.0,0.00952212605031,0.0152842647965
38,-42.8172881903,-101.770155934,0.987355881472,54,20.0088696172,489487565.533,2.4451346043,-95.6654760545,-109.060564713,4.22539450198,6.25836584768e-17,-0.0135004390626,0.0,0.00877355472715,0.0135004390626
39,-42.5275428093,-101.407354394,0.987015294767,54,19.9554117007,464007698.053,2.4980664174,-96.06904455,-106.926650522,4.19433194129,3.50242606493e-16,-0.0110896521205,0.0,0.00782444520466,0.0110896521205
40,-42.5821696737,-101.516955277,0.987364562203,54,19.9363306637,455237884.656,2.26999703608,-96.2656703661,-107.815059731,4.18341213272,2.82420505409e-16,-0.0112191121769,0.0,0.00653692546245,0.0112191121769
41,-42.3738823981,-101.021664456,0.987937164563,54,19.8981670001,438191680.824,2.33527685094,-96.4732819978,-107.210789087,4.1617263231,-1.16685659304e-16,-0.0128803377621,0.0,0.0065411614223,0.0128803377621
42,-42.2129594314,-100.857134891,0.989502380203,54,19.8170137406,404035676.651,2.30523892298,-95.4920190343,-106.272560304,4.11316176878,1.80775429969e-16,-0.0102818491748,0.0,0.00677792781811,0.0102818491748
43,-42.0456354229,-100.128814518,0.983848800862,55,19.7633137128,382911217.721,2.62956495514,-94.249850218,-107.008284115,4.08109663549,-2.70707723027e-16,-0.0140332742656,0.0,0.00996396811744,0.0140332742656
44,-41.9163392679,-99.7810525249,0.985294024945,55,19.6588809182,344939955.633,2.77865180326,-93.821137025,-105.868808574,4.02078643649,1.38526052343e-16,-0.0121172552165,0.0,0.00674495829074,0.0121172552165
45,-41.8338979122,-99.3644630456,0.983323720677,55,19.5840025682,320054729.294,2.4929724986,-94.9802672046,-106.844837298,3.97905801976,-7.84327361661e-17,-0.015563384055,0.0,0.00994077718925,0.015563384055
46,-41.7431963435,-99.5564255912,0.986431325948,55,19.5031861661,295206646.629,2.5292587529,-94.3567514244,-106.010078329,3.93369174432,-1.26013053947e-16,-0.0132854822365,0.0,0.009045025773,0.0132854822365
47,-41.5461617738,-99.1061386571,0.985153212526,55,19.4591539969,282490081.14,2.44167598257,-94.6321031612,-105.519614027,3.91004658329,-8.22457600393e-17,-0.0123975257036,0.0,0.00915256575391,0.0123975257036
48,-41.3987602951,-98.083983702,0.987690377218,55,19.3999988076,266263987.168,2.28100308525,-92.7962351767,-102.191875242,3.87801667929,-4.08972841219e-17,-0.013185696296,0.0,0.00707864840452,0.013185696296
49,-41.0853780011,-97.5552483521,0.988167601287,55,19.3550904922,254571040.429,2.11930208841,-92.1011770597,-102.794417042,3.85339378016,-9.20026551911e-17,-0.0114351489171,0.0,0.00655790359959,0.0114351489171
50,-41.167395229,-97.5118014293,0.990084749175,55,19.3166946105,244981831.971,1.69952287571,-93.9328134393,-101.215922474,3.83193477221,3.93032931139e-16,-0.012914147062,0.0,0.00983756868412,0.012914147062
51,-41.003880219,-97.2039132998,0.989535064411,55,19.2584027625,231109634.134,1.92157478467,-92.7809588143,-100.929139772,3.7995647779,-2.1370714747e-16,-0.0139784369656,0.0,0.00972266619574,0.0139784369656
52,-40.8399713457,-97.2375481602,0.984322204827,55,19.2037707652,218822348.65,2.43309156597,-92.2397534261,-104.628707052,3.77096130759,-1.37731999895e-16,-0.0114528944936,0.0,0.00950848048389,0.0114528944936
53,-40.7168951845,-97.1033154589,0.986190187048,55,19.1537963088,208155573.754,1.95855843556,-92.9064818954,-104.09844131,3.74417921896,-9.75212405994e-17,-0.0124530625316,0.0,0.00863300128794,0.0124530625316
54,-40.5888151391,-96.4637151643,0.985880035321,55,19.1295028016,203159674.471,2.05007692077,-91.5264313625,-101.154503756,3.73236180985,-1.37108183015e-17,-0.014632873107,0.0,0.0092315430173,0.014632873107
55,-40.4854946435,-96.417982539,0.986850974031,55,19.0840073021,194123925.059,2.00443989805,-92.0848427012,-101.702172376,3.70828506347,-1.30191502497e-16,-0.0121881973257,0.0,0.00657138819083,0.0121881973257
56,-40.4718190453,-95.8793980186,0.985048463597,55,19.0545357083,188486267.049,2.25726859749,-91.9194466469,-100.815608143,3.69290005816,-7.46186505608e-17,-0.0111814525136,0.0,0.00991834997207,0.0111814525136
57,-40.2891354868,-95.9323555839,0.98124795605,55,19.02661349,183296109.908,2.64372168739,-90.5037788563,-102.561298088,3.67749497137,3.32799487248e-16,-0.0145274050842,0.0,0.00970853276398,0.0145274050842
58,-40.3478352735,-95.5215963863,0.985031787774,55,18.9507997296,169913446.917,1.82099243613,-91.6849396683,-98.9555653341,3.63943492101,-1.80256798712e-16,-0.0155984853188,0.0,0.00903290188632,0.0155984853188
59,-40.204572807,-95.7177416097,0.985645400352,55,18.891608188,160147878.666,2.29167611104,-91.748522356,-102.224025391,3.60870814171,-1.05574895488e-16,-0.0112712673855,0.0,0.00663220925394,0.0112712673855
60,-40.0267025465,-95.434703229,0.986059928652,55,18.8419843371,152394686.797,2.39930620605,-88.2182891394,-101.405631101,3.58485196471,-2.87180893774e-16,-0.0113426176833,0.0,0.00785055662917,0.0113426176833
61,-39.8571486405,-94.504270485,0.991271154005,55,18.8010765229,146286344.548,1.74400564588,-90.0924014009,-97.9793388405,3.56370632991,-1.80791379397e-16,-0.0132946346319,0.0,0.00698456284193,0.0132946346319
62,-39.7669378833,-94.4533701562,0.98615544004,55,18.7475948631,138668238.264,2.44533256845,-88.3454306591,-100.278504182,3.53622638883,9.09023961933e-17,-0.0140616768699,0.0,0.00977894121442,0.0140616768699
63,-39.6700800716,-94.204032112,0.981506557783,55,18.6291087929,123174030.181,2.60013761725,-89.1903767105,-100.147361395,3.47727453731,-2.65071542189e-16,-0.0110786098119,0.0,0.0067125224253,0.0110786098119
64,-39.4578649051,-93.615781358,0.98498219552,55,18.5665894825,115709058.551,2.43568666202,-89.4098297894,-99.3518620028,3.4470696648,6.94538724415e-17,-0.00951454812627,0.0,0.00665284315249,0.00951454812627
65,-39.4321867551,-92.7400783437,0.988068497834,56,18.5175603256,110172769.741,1.79987056809,-89.3387399344,-97.1411179602,3.4224331344,7.14287801649e-17,-0.0146170132159,0.0,0.00963814139856,0.0146170132159
66,-39.4321388931,-93.6673669067,0.986856425088,55,18.4711714217,105178705.833,2.1070590488,-88.7515391027,-98.2680604592,3.39935787915,1.67488733626e-16,-0.0116441469732,0.0,0.00644082913915,0.0116441469732
67,-39.3492423069,-93.3105189515,0.986316940146,55,18.3558375556,93721441.7951,2.21695353376,-89.4817618072,-102.223763359,3.34328203376,-1.42712894835e-16,-0.00979028501328,0.0,0.00647988216394,0.00979028501328
68,-39.1797909142,-92.6207872267,0.988456476465,56,18.2681248057,85851086.8981,2.18716045979,-88.1528232357,-97.3849250749,3.30122836349,1.33348981334e-16,-0.0124200843738,0.0,0.00901098489956,0.0124200843738
69,-39.1556404904,-92.5299325808,0.987627676374,56,18.1936138014,79686743.6191,2.18444086977,-87.866969934,-97.8606395558,3.26661528377,2.82363808625e-17,-0.0121435838271,0.0,0.00994445386331,0.0121435838271
70,-38.8593549063,-91.3012626553,0.988990386484,56,18.1267657585,74533985.3488,1.8521142907,-87.5914876945,-96.582479677,3.23511806796,-2.87670216066e-16,-0.0119843692914,0.0,0.0098431741198,0.0119843692914
71,-38.9231056901,-91.5048178472,0.98632825792,56,18.0845035971,71449652.3823,2.18668731168,-85.120007378,-95.8100576552,3.21480958801,8.86728726959e-17,-0.011018113999,0.0,0.0065544606052,0.011018113999
72,-38.7928359881,-91.202868385,0.989775728697,56,18.0292393876,67608169.7218,1.80892345254,-87.8450423799,-95.9895166859,3.18810399486,1.77248256058e-16,-0.0111022396238,0.0,0.00700796766138,0.0111022396238
73,-38.6842864289,-90.9104335631,0.98417836949,56,17.9586879474,63002687.8299,2.50820228744,-85.6074738735,-95.4346607288,3.15534969835,-1.92701736661e-16,-0.0103849854144,0.0,0.00699991453853,0.0103849854144
74,-38.5934720528,-90.3862202963,0.98760908414,56,17.8789610323,58174695.4606,1.99125349049,-86.611640126,-95.338238649,3.11888513886,-1.99883775722e-16,-0.0116487377959,0.0,0.00710057966458,0.0116487377959
75,-38.3777494112,-89.6150301783,0.991376656578,56,17.7848092505,52947385.4182,1.56300941233,-85.3695498939,-92.405239226,3.07687292962,-5.81534864522e-18,-0.0126920602818,0.0,0.00648537472996,0.0126920602818
76,-38.466982471,-90.6200873771,0.989630142856,56,17.6934140825,48322801.2334,1.84535690174,-86.4175375931,-94.6307623752,3.03633069706,-1.05114533116e-16,-0.0129367024874,0.0,0.00958343037825,0.0129367024874
77,-38.3195376815,-89.45311851,0.991622962528,56,17.6192984874,44870830.5282,1.5798216779,-86.2752644791,-93.598603917,3.00565910408,-1.20329428973e-16,-0.0144382719647,0.0,0.00959626760539,0.0144382719647
78,-38.309563461,-90.11420254,0.989186441807,56,17.5566379622,42145478.3833,1.80549613736,-85.8108393751,-95.0226188995,2.97973574529,2.12510560592e-16,-0.0106222898312,0.0,0.00657140713581,0.0106222898312
79,-38.101738802,-89.3978200024,0.991274970788,56,17.4985859126,39768508.4707,1.5481998149,-86.1256732349,-93.1043144044,2.95551130115,-1.21348315133e-16,-0.0105492028545,0.0,0.00705917998927,0.0105492028545
80,-38.0900916196,-89.4582695565,0.984203714873,56,17.4378143862,37423686.3279,2.30573178486,-85.9619991757,-95.6301723045,2.93056870957,-4.97334263873e-17,-0.0140561575557,0.0,0.0069059692885,0.0140561575557
81,-37.9516436027,-89.0237033913,0.990033280329,56,17.3782921035,35261141.3332,1.95501553214,-85.0788064941,-92.9916089938,2.90579457747,6.21156240287e-17,-0.0129964369914,0.0,0.00955527309934,0.0129964369914
82,-37.8654285096,-88.7228227189,0.991579730204,56,17.2820567189,32025938.7662,1.80102367879,-84.7556746675,-94.5065899617,2.86592474811,-3.49170975254e-16,-0.0123627588333,0.0,0.00680163503292,0.0123627588333
83,-37.9071954109,-88.4985083082,0.990759085652,56,17.2389365558,30674325.3798,1.73149245575,-85.6632774538,-92.2524171328,2.84883771732,3.30433005076e-16,-0.0105080201182,0.0,0.0087451171397,0.0105080201182
84,-37.6073160379,-87.6234354081,0.990888720226,57,17.1635302147,28446344.3002,1.67548508613,-83.6300775337,-92.1887876741,2.81738876322,-1.22375238825e-16,-0.0164674243916,0.0,0.00841696080195,0.0164674243916
85,-37.6786275626,-87.9397772494,0.988418488184,57,17.1409781601,27812000.5527,1.95176667574,-84.2779813832,-92.9061268564,2.80815629088,-1.92603236117e-16,-0.00884738090632,0.0,0.0069206467383,0.00884738090632
86,-37.5882220919,-87.592100919,0.988198685605,57,17.0749168256,26034075.2804,1.75193204268,-83.4678526772,-92.85338448,2.78278660897,-3.76974218285e-17,-0.0133035349766,0.0,0.00922592065722,0.0133035349766
87,-37.6732264605,-87.7844222053,0.988439205392,57,17.0374227392,25076024.2694,1.93141477555,-84.2656338125,-93.7510822457,2.76772368057,9.51916686762e-17,-0.0111674951644,0.0,0.0069614317801,0.0111674951644
88,-37.5613215625,-87.6010761359,0.987027206282,57,17.0102668558,24404225.6054,1.97616998378,-84.58995874,-93.571656621,2.7568359949,1.54636647787e-16,-0.0113717819758,0.0,0.00660086857487,0.0113717819758
89,-37.4696573185,-87.2647609638,0.990506297543,57,16.9939145916,24008406.3509,1.81366574309,-83.8877274994,-91.6272990689,2.75106165538,-2.2070632601e-17,-0.00964049530771,0.0,0.00669809136005,0.00964049530771
90,-37.4696267446,-86.9762862257,0.990736750207,57,16.9014901414,21888898.3446,1.62346221665,-83.5603736187,-90.9615577609,2.71544688403,1.44798348648e-16,-0.0111150905455,0.0,0.0066075185339,0.0111150905455
91,-37.2344228954,-86.645813439,0.989752807759,57,16.8241927296,20260682.2225,1.81566438513,-82.7811777767,-90.9472209237,2.68495298213,1.10285448929e-16,-0.0132751053655,0.0,0.00701981845742,0.0132751053655
92,-37.187693839,-86.5659569284,0.991311277795,57,16.78656609,19512504.804,1.56227608762,-82.8840013967,-91.7287977625,2.67052674152,4.91365340618e-17,-0.010614416052,0.0,0.00662985320895,0.010614416052
93,-37.0684425879,-86.0532472573,0.992188702217,57,16.7063972728,18009271.6125,1.42406144095,-82.5902049073,-89.0487295099,2.64088246083,2.06797000892e-16,-0.0112178699483,0.0,0.00656525957397,0.0112178699483
94,-36.9505743462,-85.8165004552,0.987046334952,57,16.6418674538,16883839.0612,1.9926704987,-81.4582839072,-90.619138412,2.61667144726,-3.1785310617e-16,-0.0112836612623,0.0,0.00799368049308,0.0112836612623
95,-36.8778740874,-85.5389519677,0.990886180037,57,16.5572228364,15513525.8424,1.56294855908,-82.0260146262,-88.4012101592,2.58483967251,8.45462685345e-17,-0.0111808431792,0.0,0.00655801728935,0.0111808431792
96,-36.8214925598,-85.4420826979,0.991168441751,57,16.4850796796,14433748.6627,1.67756640285,-81.8885279612,-89.3100676709,2.55847585404,-5.43957633564e-17,-0.0105674788442,0.0,0.00659011902581,0.0105674788442
97,-36.7740827932,-85.4025718195,0.989760898616,57,16.40965173,13385086.9366,1.82330456516,-81.2375256005,-90.8600586854,2.53087863617,1.83035878978e-16,-0.012094064123,0.0,0.00982279932246,0.012094064123
98,-36.652539312,-84.753301647,0.991066714018,57,16.3328445135,12395505.6029,1.61903437942,-81.0952105173,-87.5374058581,2.50269491624,-1.2165857329e-16,-0.012520821643,0.0,0.00689654366707,0.012520821643
99,-36.4334849169,-84.5150571153,0.989872374622,57,16.2675373328,11611857.5066,1.70152698201,-78.8417247396,-87.1034125547,2.47938529984,-4.79023521948e-17,-0.0107026769932,0.0,0.00649169937707,0.0107026769932
100,-36.4531743138,-84.9257145446,0.987037077642,57,16.1479675878,10303225.7911,1.76566521335,-80.2335946648,-88.6376151252,2.43737587885,8.46113728881e-17,-0.0102568073051,0.0,0.00659453153019,0.0102568073051
101,-36.1724361918,-83.545603165,0.988808343411,57,16.0727352267,9556529.79269,1.78654465253,-79.6127005787,-88.7824066609,2.41193536394,6.06100189562e-16,-0.0109848413585,0.0,0.0069065191365,0.0109848413585
102,-36.0721690457,-83.8890176457,0.988946684302,57,15.9758900971,8674429.3195,1.92248886414,-80.0600031482,-88.4646827631,2.37801491115,4.88277739168e-17,-0.00948066218788,0.0,0.00642869327133,0.00948066218788
103,-35.9942773648,-83.5196326787,0.988795463773,57,15.8936437133,7989539.75354,1.61121024026,-79.5382711549,-86.4710169076,2.35089083422,-1.17502289439e-16,-0.010306935927,0.0,0.00650625741751,0.010306935927
104,-35.9356771075,-83.2432690056,0.992061074578,57,15.8189666289,7414637.38081,1.44779222521,-79.5643597936,-86.2237722366,2.32643306001,4.34756259324e-16,-0.00984075090817,0.0,0.0065496066501,0.00984075090817
105,-35.6443406461,-82.8543603134,0.989646465368,57,15.717670716,6700352.64103,1.55480518681,-79.4233930713,-87.2719067882,2.29257638294,-3.29744076221e-17,-0.0108269204245,0.0,0.00658354063175,0.0108269204245
106,-35.5100901396,-82.3917494841,0.989784238225,57,15.6063113542,5994250.71855,1.5053178898,-78.5478367591,-86.398712058,2.25677914068,1.86753040437e-17,-0.0115978542295,0.0,0.00684317587253,0.0115978542295
107,-35.3720272339,-82.2047189021,0.988789706127,57,15.5055064892,5419458.65464,1.82069441466,-78.5667995707,-88.3714600974,2.22512438959,3.16769954422e-16,-0.0107610094394,0.0,0.00682670922583,0.0107610094394
108,-35.3066737448,-81.8409397946,0.989693327351,57,15.438015068,5065761.69312,1.78788877041,-77.5494303501,-86.9520816323,2.20427793138,-3.07606738944e-17,-0.00966419849741,0.0,0.00659745759894,0.00966419849741
109,-34.9686155063,-81.1749012456,0.988308482109,57,15.3133581702,4472053.11133,1.68619598929,-77.8972036696,-85.2726912073,2.16635376818,3.21853821123e-16,-0.00886030002033,0.0,0.00640775025686,0.00886030002033
110,-35.1009002457,-81.2695080938,0.989580274716,58,15.2543130105,4215644.35886,1.64337453157,-78.388161405,-86.7494757994,2.14807101687,-6.76736455568e-17,-0.00927857017296,0.0,0.00679215083083,0.00927857017296
111,-34.8370421094,-80.6799651678,0.991206693622,58,15.1701473627,3875353.19097,1.50106202087,-77.2349911221,-84.5889573996,2.12254872161,2.48104537407e-16,-0.0110379106938,0.0,0.00964183702661,0.0110379106938
112,-34.688087694,-80.2354638683,0.988624521948,58,15.0433838385,3413961.27223,1.728479291,-76.7741978352,-84.3852363361,2.08499834834,4.45730242899e-16,-0.00965677727448,0.0,0.00659027861168,0.00965677727448
113,-34.4568617349,-79.7807007555,0.987616919995,57,14.9503588777,3110701.67498,1.7557946546,-75.6325916243,-85.420200243,2.0574915691,1.53920182069e-16,-0.0100025149479,0.0,0.00661007360083,0.0100025149479
114,-34.3940923077,-80.0422750954,0.988437230077,57,14.8570293817,2833517.3613,1.71135514182,-76.6442191046,-84.1106150516,2.03190274091,1.24703036983e-16,-0.0104891520068,0.0,0.00658403404934,0.0104891520068
115,-34.1942737673,-79.263164269,0.989449264006,58,14.7983491264,2672030.22786,1.5606763015,-75.7934977581,-84.2463643739,2.01585622797,-3.53208073195e-17,-0.0106075617664,0.0,0.00640950606016,0.0106075617664
116,-34.069553151,-79.0687058178,0.988051945619,58,14.7123920552,2451944.7796,1.68302842202,-75.1467857769,-81.9780612005,1.99242726833,1.70086254826e-16,-0.0115695811034,0.0,0.00649972592611,0.0115695811034
117,-33.8232143935,-78.0270274157,0.992235235659,58,14.6134402667,2220938.17681,1.40254520231,-73.9932451872,-81.1792433591,1.96467728891,-1.06809917806e-16,-0.0124113734756,0.0,0.00988196245619,0.0124113734756
118,-33.4942597123,-77.9464332886,0.989117990739,57,14.4885377164,1960162.06963,1.70833350497,-74.2866789573,-83.1104900235,1.93200905314,1.2156681556e-16,-0.0139787728698,0.0,0.00986766805039,0.0139787728698
119,-33.4104678321,-77.538656541,0.987762438026,58,14.3468021764,1701128.0986,1.58823941735,-74.6277753791,-81.7476372329,1.89486543273,1.68513851521e-16,-0.0108583167771,0.0,0.0065646378401,0.0108583167771
120,-33.1576441065,-77.2013890761,0.987835466005,57,14.2609951357,1561246.55795,1.74282081533,-73.4343626366,-82.1060282637,1.87324008211,2.07615032947e-16,-0.00961200637972,0.0,0.00640225679752,0.00961200637972
121,-33.0460405309,-76.7198118315,0.988138590649,57,14.1639818683,1416899.89191,1.50290251486,-74.063550373,-82.5917376333,1.84985567162,-5.32603245659e-17,-0.0112012744078,0.0,0.006536911943,0.0112012744078
122,-32.7085673599,-76.201666637,0.986628733015,58,14.0842554717,1308321.36367,1.78311810396,-72.0009915732,-79.8846605494,1.83030161743,8.58743583976e-18,-0.0103503424289,0.0,0.00655337455549,0.0103503424289
123,-32.6082482881,-75.7617380605,0.990905142399,58,13.9669267815,1163480.82541,1.37542751338,-72.9869886041,-78.8871507957,1.80215246758,5.74901778952e-17,-0.00928485935231,0.0,0.00647054320587,0.00928485935231
124,-32.2659545944,-75.3010632776,0.98676613546,57,13.8504281489,1035534.36783,1.69143765665,-71.746126801,-78.2193396492,1.77413173498,1.84149640506e-16,-0.0101403746326,0.0,0.00645864459985,0.0101403746326
125,-31.9935410113,-74.537202321,0.985958197991,57,13.7419674961,929096.136288,1.69649794727,-69.9495472297,-78.5818081616,1.74902587069,-1.86210045631e-16,-0.0124232671556,0.0,0.00681170165693,0.0124232671556
126,-31.8481950258,-74.0108206519,0.988787666414,58,13.6207607796,823040.574861,1.32954611689,-70.969606753,-77.7899905893,1.72215245649,2.57664625407e-16,-0.0116158839882,0.0,0.00644717403399,0.0116158839882
