Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss
34,-0.633319363052,-68.4676660527,0.758042490432,7,19.9310388761,452835225.233,11.4070941529,-50.9339574169,-79.755698248,4.39991127847,-2.75249393704e-16,-0.0271226595106,0.0,0.00992187068573,0.0271226595106
35,-1.08217360646,-61.4274959571,-57.8313476686,10,19.9026791503,440173334.9,9.59542758223,-46.092179658,-79.3046010064,4.38358460569,2.24034104895e-16,-0.0241765789043,0.0,0.00913849021715,0.0241765789043
36,-0.70556495686,-76.5088020759,0.599481447561,4,19.8896163779,434460842.557,16.5511702046,-49.4212479456,-93.8767774502,4.37367494443,1.92386139621e-16,-0.0316208421596,0.0,0.00929658295588,0.0316208421596
37,-0.847977038783,-73.5818170174,0.370970681233,6,19.8819411157,431139005.97,12.7182969537,-55.7262857031,-87.4336111504,4.368584857,8.42013733459e-17,-0.0360684384921,0.0,0.00932810945467,0.0360684384921
38,-0.341233018948,-76.2760082325,0.607331635328,5,19.8847985744,432372729.686,9.23234371538,-59.0350061156,-85.3064295083,4.37036196303,-1.53840031244e-16,-0.0276040191628,0.0,0.0099499179576,0.0276040191628
39,-0.959292741203,-65.0727657219,0.0309647730576,8,19.8853284538,432601895.787,12.3549570845,-47.8882628416,-79.9136838212,4.37082143565,6.74791282549e-17,-0.024967519948,0.0,0.00889460157483,0.024967519948
40,-0.614381506743,-72.9235096703,0.536636676904,5,19.8841052962,432073078.969,9.63651936382,-54.0470198172,-80.6168043208,4.37067860353,6.9522657666e-17,-0.0272246224702,0.0,0.00691730483987,0.0272246224702
41,-0.9078165732,-62.1770216435,-3.13511391099,10,19.8876476145,433606333.377,13.1335798723,-43.5806933875,-84.0969755846,4.37266468609,1.7426670509e-16,-0.0282629942994,0.0,0.00795278777,0.0282629942994
42,-0.862050293575,-68.938872342,-4.24834752801,8,19.8881474135,433823103.547,13.14602134,-46.5798073561,-84.9303870306,4.37292738813,-2.09362994722e-16,-0.0192554879639,0.0,0.00662407249373,0.0192554879639
43,-0.886588199439,-67.9078242654,0.629605018898,7,19.8926788816,435793419.96,14.4738568634,-48.9593625725,-89.5753713088,4.3740369951,-2.32728692265e-16,-0.0225199295394,0.0,0.00647732009065,0.0225199295394
44,-0.627093185298,-69.3422087617,0.652610140487,7,19.8922118297,435589929.328,11.4802332915,-51.2576122498,-81.190074999,4.37318180085,-5.11339805426e-17,-0.0373243283671,0.0,0.00664536255013,0.0373243283671
45,-0.639741204933,-65.3069953816,0.0989898688658,9,19.8935163736,436158546.35,9.14355402755,-54.8021501551,-78.2082944363,4.37490557756,5.35843178827e-17,-0.0179031739718,0.0,0.00718072505859,0.0179031739718
46,-0.834176099801,-66.1287558527,0.574905076986,9,19.89216243,435568411.88,8.40036934941,-56.0721029151,-78.5196421986,4.37403315306,3.13270494141e-16,-0.0259499112549,0.0,0.00945067990122,0.0259499112549
47,-0.811288937758,-59.3455246556,-0.319767692239,9,19.8988168306,438476523.719,11.2215316415,-39.0876448763,-80.9819487427,4.37725735126,-4.42147643352e-16,-0.0230433824774,0.0,0.00978990909513,0.0230433824774
48,-0.660656822655,-66.5659603086,0.768978181322,9,19.9056031458,441462283.29,8.7684961576,-56.48254096,-79.0798364024,4.38520257145,-5.69527783084e-17,-0.0224009620484,0.0,0.00805202010877,0.0224009620484
49,-0.37876215483,-61.5907981453,0.737847050995,8,19.9119200997,444259806.797,13.8632909784,-33.3492258973,-77.6426508184,4.39123473741,-1.33940471153e-16,-0.0236659290851,0.0,0.00831943745494,0.0236659290851
50,-0.580351276937,-57.5961503906,0.167558182981,7,19.9256586217,450405398.93,15.820016662,-35.8256059385,-83.0524748856,4.39793547374,-6.11048693509e-17,-0.025983638446,0.0,0.0096768311308,0.025983638446
51,-0.568704359649,-54.9823173794,0.0959025788476,8,19.9291339022,451973407.089,12.2361930388,-32.0611205856,-73.0389166092,4.39975125115,4.88961726031e-17,-0.0286656044076,0.0,0.00961243565471,0.0286656044076
52,-0.854756000655,-57.6222875488,0.668409849586,9,19.9360305946,455101302.306,15.1574956841,-29.2175222817,-80.255671555,4.40700748029,-2.66188496915e-16,-0.0292211171497,0.0,0.00982700679322,0.0292211171497
53,-1.05065321295,-52.7677973073,0.068151712213,11,19.9212854872,448440016.112,14.099785264,-34.0209750778,-82.8976210566,4.39965152842,1.79595171869e-16,-0.0287895475201,0.0,0.00795124175394,0.0287895475201
54,-1.08531675419,-47.1424136141,0.498640304897,11,19.9219419892,448734514.568,10.8481450229,-28.6842872898,-60.2893747721,4.39852755335,-4.14772709855e-16,-0.0258421313008,0.0,0.00966334055271,0.0258421313008
