Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss
27,-0.180210824,-1.83464273812,0.989536315106,38,21.1575075875,1543792035.59,0.0885527275386,-1.70951163547,-2.12016890181,4.97696520115,9.22816853244e-18,-0.0145348277477,0.0,0.00970043347045,0.0145348277477
28,-0.173262344186,-1.83160669208,0.987839150999,38,21.1501194704,1532428349.0,0.0871168961772,-1.69888453719,-2.02894984608,4.97246242264,-2.29639953999e-16,-0.011253451774,0.0,0.00805545583342,0.011253451774
29,-0.163076925874,-1.82522028382,0.99211019656,37,21.1498726151,1532050107.69,0.060863164916,-1.73101484215,-1.96366602376,4.97322472958,8.42866737225e-17,-0.0117779719801,0.0,0.00659442387255,0.0117779719801
30,-0.160512952574,-1.86310546496,0.167201356506,36,21.1746229094,1570441943.47,0.22801219076,-1.70818459726,-3.15978652846,4.99126151623,-3.66347482913e-17,-0.0227155793169,0.0,0.00651970682886,0.0227155793169
31,-0.159187593086,-1.84406200701,0.965699505725,36,21.1674652652,1559241411.44,0.0865513223313,-1.68363013371,-2.10185437373,4.986129348,-4.41421876077e-16,-0.0105428585473,0.0,0.00676375111367,0.0105428585473
32,-0.159393424129,-1.79852976961,0.988839713066,36,21.1772145621,1574517262.33,0.0701729569725,-1.67022295754,-1.98003795211,4.99476191775,8.81767164421e-17,-0.0155326671621,0.0,0.00971598538063,0.0155326671621
33,-0.155227216821,-1.87128165089,0.197443943927,35,21.1567847034,1542676456.21,0.266951553754,-1.70378493542,-3.33460692906,4.98122841312,1.36500739317e-16,-0.00662820716789,0.0,0.00653357439473,0.00662820716789
34,-0.164185623844,-1.84904923404,0.962390251798,36,21.1460431473,1526194390.43,0.0764557055398,-1.71705921138,-2.10685452416,4.97432036049,6.02142598967e-17,-0.0168598018327,0.0,0.00954101535084,0.0168598018327
35,-0.163207022969,-1.86018494259,0.982546317669,36,21.1534425053,1537529132.27,0.107707730179,-1.69370122005,-2.23473684109,4.98037614527,-2.12954552217e-16,-0.0133112546518,0.0,0.0098353164034,0.0133112546518
36,-0.152765383152,-1.82967867543,0.980743328596,35,21.1492810877,1531144126.1,0.0829972689912,-1.68487217004,-2.00643516518,4.97949267256,-1.63526828902e-16,-0.017772260066,0.0,0.00982048203335,0.017772260066
37,-0.153464913171,-1.85247814871,0.985986605447,35,21.1453827324,1525186801.62,0.0930601680276,-1.73346887203,-2.06382899377,4.97700075839,9.16818069883e-19,-0.0161557279372,0.0,0.00978689918324,0.0161557279372
38,-0.138629161037,-1.87627091014,0.174610508774,32,21.1208596307,1488239375.02,0.131270347938,-1.74125573155,-2.30482566537,4.95894857589,-1.01561480949e-17,-0.0221345108421,0.0,0.00686933840238,0.0221345108421
39,-0.140130490671,-1.83887365352,0.964789902806,34,21.1281830515,1499178384.71,0.0718151322226,-1.69792724456,-1.99103987428,4.96462341967,3.96105362049e-17,-0.015166006662,0.0,0.00859242742323,0.015166006662
40,-0.141115958361,-1.92583020164,0.199370580204,32,21.1093939733,1471273182.26,0.279295816296,-1.70396100721,-3.31825232518,4.95300639816,-1.6544527121e-16,-0.0338773256765,0.0,0.00962467017352,0.0338773256765
41,-0.138180312287,-1.92613756645,0.892106081093,32,21.1092653353,1471083932.92,0.344084399257,-1.66669378974,-3.76477407614,4.95330744796,1.95289329262e-16,-0.0144092231932,0.0,0.00653003220964,0.0144092231932
42,-0.135541882888,-1.85597966693,0.973118742864,33,21.1000504184,1457590283.58,0.0884680942317,-1.69899493755,-2.08429403904,4.94703437532,-2.09815178429e-16,-0.0141721838793,0.0,0.0087946044625,0.0141721838793
43,-0.124642870621,-1.87309658939,0.538738474728,31,21.0941774224,1449054950.19,0.125363707871,-1.72092570988,-2.2068018773,4.94385132741,2.78242299533e-17,-0.0275498442992,0.0,0.00854846484534,0.0275498442992
44,-0.144856217777,-1.89821775671,0.946050799518,33,21.0759074929,1422821192.6,0.11932456973,-1.71042317467,-2.20903937892,4.931148237,-2.34783799999e-17,-0.0151225744434,0.0,0.00813642868096,0.0151225744434
45,-0.142882422879,-1.90226392173,0.191848822277,33,21.1414777645,1519242609.62,0.134968701493,-1.71441540651,-2.24026848263,4.97977736361,-3.17138822445e-17,-0.0233259887403,0.0,0.0078764464129,0.0233259887403
46,-0.131603965184,-1.89932259096,0.921775835031,32,21.1514591351,1534482664.92,0.142114169407,-1.68291546545,-2.41581772098,4.98629929494,1.9245006205e-18,-0.0142306272549,0.0,0.00651522863319,0.0142306272549
47,-0.130374670009,-1.90650984869,0.967500872212,31,21.1273158847,1497878910.58,0.125142368852,-1.72562382074,-2.1901925666,4.96853435055,-1.51704754904e-17,-0.0107830973213,0.0,0.00908434565896,0.0107830973213
48,-0.133583401797,-1.87290101044,0.96485749789,32,21.1288067523,1500113715.18,0.0842880185856,-1.68374467513,-2.0646544437,4.97274901329,-6.18193108403e-16,-0.0134008822179,0.0,0.00832851219154,0.0134008822179
49,-0.120563034101,-1.88319751131,0.986018616723,30,21.1388398491,1515240257.43,0.093097187239,-1.72874094917,-2.24285468709,4.97888229907,-3.95452128827e-17,-0.0125342317282,0.0,0.00666709294141,0.0125342317282
50,-0.118999085605,-1.88120056078,0.536121548397,29,21.1286355376,1499856895.71,0.109585789949,-1.73574434378,-2.28560039089,4.9734585743,-9.34615206082e-17,-0.0289891485565,0.0,0.00944384239773,0.0289891485565
51,-0.127097137746,-1.89652307509,0.967748494573,31,21.1144716269,1478762796.64,0.124019781171,-1.71929878411,-2.44515001261,4.96382012488,-1.87944662633e-16,-0.0128569565013,0.0,0.0066357182775,0.0128569565013
52,-0.12287291442,-1.95279144857,0.0341616744585,30,21.1315210222,1504190959.52,0.344461179176,-1.71698173424,-3.74002285467,4.97828788693,-2.47814543519e-16,-0.02895011342,0.0,0.00910090285337,0.02895011342
53,-0.119387105766,-1.87251007112,0.972171246254,31,21.1520337504,1535364655.53,0.0786037721825,-1.74392041967,-2.11829748686,4.9916572862,2.08468420735e-16,-0.0130134035451,0.0,0.00644146410472,0.0130134035451
54,-0.121408903918,-1.86743855786,0.988129749247,31,21.147995598,1529177120.59,0.0935360429212,-1.73346868016,-2.16728656653,4.99056709817,-1.15116634722e-16,-0.011385116609,0.0,0.00786710825467,0.011385116609
55,-0.116719142539,-1.85945600555,0.987975094832,30,21.1708758657,1564568440.02,0.0908974727905,-1.71759061428,-2.15108790684,5.00893823291,-2.92500650482e-16,-0.0155985845016,0.0,0.00966264435267,0.0155985845016
56,-0.118632116192,-1.91143136671,0.192410569585,31,21.1847841387,1586480914.05,0.167646418557,-1.76015726986,-2.75764221018,5.02280956941,-2.33482937845e-16,-0.023571400696,0.0,0.00742402538273,0.023571400696
57,-0.133846057972,-2.0546446171,0.592551769544,29,21.197051506,1606062721.17,0.525978395039,-1.75412005769,-4.6832662312,5.03187535794,1.92340977512e-16,-0.0229055734446,0.0,0.00754703413668,0.0229055734446
58,-0.134926481865,-2.04386097141,0.850111504875,30,21.1948480142,1602527671.38,0.318074401171,-1.7586037606,-3.20116537769,5.02981327083,-4.33870980286e-17,-0.0162177810043,0.0,0.00779804996957,0.0162177810043
59,-0.120794525451,-1.8737230116,0.946413974344,31,21.2198421845,1643086273.71,0.0907905909274,-1.71159138741,-2.07736286053,5.0468709214,-2.64773978769e-16,-0.0130434986533,0.0,0.00669605886567,0.0130434986533
60,-0.127594531031,-1.9688144203,0.269740318843,31,21.2022766482,1614476589.95,0.357571193946,-1.75704733813,-3.69184462837,5.0350385243,-2.34100546243e-16,-0.0101331856177,0.0,0.00627864921204,0.0101331856177
61,-0.151416592071,-1.98672111954,0.869677765688,32,21.2021145731,1614214944.74,0.301122371628,-1.74418188401,-2.95206839647,5.03328888038,-2.98108865329e-16,-0.0133562815966,0.0,0.00653346662856,0.0133562815966
62,-0.127146724654,-1.95971051683,0.904539189492,30,21.2204042266,1644010017.01,0.170618617848,-1.78162020143,-2.42600536442,5.04559780992,-3.12705212847e-17,-0.0118593927362,0.0,0.0064292958085,0.0118593927362
63,-0.12639699004,-1.9067066826,0.980383783421,31,21.19683451,1605714249.89,0.101113896438,-1.7712911323,-2.1819277516,5.02899062006,-1.55846583581e-16,-0.0160455091229,0.0,0.00851305781526,0.0160455091229
64,-0.126972707542,-1.96201535371,0.407794456457,31,21.1968016442,1605661477.63,0.544624753008,-1.7319820417,-4.89478791428,5.0303227248,7.57172102794e-17,-0.0175971975685,0.0,0.0069731066752,0.0175971975685
65,-0.12337560709,-2.00638199046,0.815802233232,29,21.1995620442,1610099868.61,0.342737452187,-1.74240048834,-3.3003370909,5.03153587837,-2.86553850479e-16,-0.0183320090977,0.0,0.00983880381141,0.0183320090977
66,-0.134904425041,-2.11854907056,0.743919078586,30,21.198685821,1608689679.71,0.52405523444,-1.70426050625,-4.16453600035,5.03062392456,-4.10412627432e-16,-0.0159434452509,0.0,0.00685889612717,0.0159434452509
67,-0.13543869598,-2.10567666902,0.749126986794,31,21.2128602048,1631654234.36,0.756850510133,-1.71558976801,-5.85125720682,5.04130818366,-1.34581010058e-16,-0.0170926132856,0.0,0.00666445141109,0.0170926132856
68,-0.141422412126,-2.12820210513,0.837079213491,31,21.2134048376,1632543128.8,0.550653084128,-1.69962876144,-4.12344340557,5.04165699538,3.39857130016e-16,-0.0187210414939,0.0,0.0091271119327,0.0187210414939
69,-0.145397555432,-1.94665061475,0.92275430242,33,21.2227164581,1647815746.82,0.220675932821,-1.7085402628,-2.57509546633,5.04711769109,-2.59725691727e-16,-0.0155551676344,0.0,0.00662681838406,0.0155551676344
70,-0.131195624886,-1.93050863679,0.972417618712,31,21.2317617129,1662788273.29,0.21043709598,-1.71983231714,-2.60977350945,5.05290036229,-9.65200829734e-17,-0.0135429003941,0.0,0.00748281999941,0.0135429003941
71,-0.146967339044,-2.01620834152,0.88894737031,31,21.2182329439,1640444278.92,0.436934051463,-1.73354027766,-4.17782283912,5.04485031259,1.03707477216e-16,-0.0132373567592,0.0,0.00639472235326,0.0132373567592
72,-0.119488093651,-1.93463553358,0.882832553372,30,21.2239777772,1649895479.6,0.28463199675,-1.70708856493,-3.34054980463,5.04894901036,-2.54127677458e-16,-0.0114329859503,0.0,0.00692857430546,0.0114329859503
73,-0.115445282566,-1.89508971443,0.977481632531,30,21.1922872396,1598429208.94,0.155501791253,-1.73226855039,-2.42273048685,5.02798899148,3.31428765998e-16,-0.0132388959123,0.0,0.00642427122642,0.0132388959123
74,-0.117405331063,-1.98191026772,0.499460254296,29,21.2008967017,1612250235.19,0.423005897517,-1.70450766062,-4.09322373149,5.03596871223,2.61536650158e-16,-0.0242135087967,0.0,0.0061810027651,0.0242135087967
75,-0.116461590697,-1.90385753575,0.90217371945,30,21.1862548401,1588815870.4,0.125581884362,-1.71131116504,-2.29822267915,5.02333236278,-2.667842862e-16,-0.0113758294466,0.0,0.00643257437649,0.0113758294466
76,-0.128769637813,-1.96887940737,0.305310647106,31,21.1330750086,1506530269.03,0.376017011214,-1.7238974645,-3.85423521728,4.98662653951,1.18346916039e-16,-0.0253773487016,0.0,0.00933017022613,0.0253773487016
77,-0.130939699152,-1.89813110839,0.926444519812,32,21.1272347679,1497757412.33,0.132382995363,-1.74928025951,-2.31966737637,4.98341716503,-3.0890443484e-16,-0.0124668370053,0.0,0.0068963154196,0.0124668370053
78,-0.117955135278,-1.8747153548,0.982322629313,31,21.1335432872,1507235910.12,0.122722298167,-1.69153644242,-2.29060517367,4.98871567006,-3.71925781388e-16,-0.0156421812722,0.0,0.00900331830435,0.0156421812722
79,-0.122949211388,-1.86534523913,0.98515210739,31,21.1155862739,1480412014.09,0.0988695396957,-1.69232448308,-2.1004476572,4.97642291588,2.36292757557e-16,-0.0169110190033,0.0,0.00960672264493,0.0169110190033
80,-0.117684910283,-1.90310534809,0.475305640546,31,21.0631930255,1404845298.03,0.27221546202,-1.70863163047,-3.34057566504,4.940506146,4.63330126811e-17,-0.0198619328365,0.0,0.00674294697765,0.0198619328365
81,-0.111330561269,-1.8663930163,0.936289383639,30,21.0685218182,1412351408.83,0.127303256526,-1.69173368079,-2.23024173931,4.94486457881,8.54167495122e-17,-0.0166338136062,0.0,0.00870979310615,0.0166338136062
82,-0.122770099355,-2.10990343066,-0.0582535718831,30,21.0564633828,1395422931.21,0.903734584434,-1.71387510445,-5.76302243939,4.93548455856,-3.36229625238e-16,-0.0168007053106,0.0,0.00732793089746,0.0168007053106
83,-0.129152067142,-1.98944664601,0.466542795908,30,21.062273631,1403554284.5,0.28961952687,-1.66135183865,-3.13921691891,4.93826700506,-1.38499909497e-16,-0.0215475791465,0.0,0.00917819538278,0.0215475791465
84,-0.113619148867,-1.88068539365,0.96432538949,30,21.0646990304,1406962595.86,0.157795879862,-1.71724687117,-2.35439981286,4.93924596843,-1.21675182817e-16,-0.0162950232165,0.0,0.00898905165219,0.0162950232165
85,-0.132175557976,-2.01312193475,0.247695627766,31,21.0759338402,1422858680.58,0.577253337247,-1.73363520071,-5.06723413583,4.94838431915,1.01152931118e-16,-0.0186000009865,0.0,0.00672427502315,0.0186000009865
86,-0.122624485365,-1.95686900883,0.581980220699,29,21.0713203345,1416309433.06,0.211106238267,-1.72564104657,-2.48240641178,4.94425389574,2.9369561094e-17,-0.0213791842199,0.0,0.00812851298846,0.0213791842199
87,-0.134340031185,-1.96470902633,0.960334605027,31,21.051892606,1389059318.96,0.198570577958,-1.6802788703,-2.48699580032,4.93122338876,-1.88045993565e-16,-0.0168979412105,0.0,0.00989429472021,0.0168979412105
88,-0.126885824714,-1.94485643599,0.95708137134,30,21.0353996899,1366337569.13,0.168606027948,-1.69145513384,-2.37859112718,4.92122357934,-2.34793366388e-17,-0.0149611430991,0.0,0.00961530793249,0.0149611430991
89,-0.120249457079,-1.8881086648,0.959028568593,30,21.0333920498,1363597206.72,0.117865840409,-1.70481822993,-2.25170964954,4.92026780365,-1.22055095549e-16,-0.0157798839228,0.0,0.00977894599161,0.0157798839228
90,-0.122420639652,-1.98641632865,-0.164755144416,29,20.9903465524,1306145868.22,0.327666670607,-1.75278457126,-3.37243951958,4.89121607038,-4.57670854482e-17,-0.0273541112067,0.0,0.00848751239631,0.0273541112067
91,-0.114463729368,-1.87111760726,0.930455057045,29,20.9873779299,1302274163.83,0.100496172864,-1.72517976025,-2.13690049289,4.88917683998,8.72056482357e-17,-0.0147840925353,0.0,0.0069098179018,0.0147840925353
92,-0.118471006682,-1.93205001732,0.948739212982,29,20.9855103214,1299844295.27,0.187316511964,-1.73720083131,-2.70743202437,4.89065428717,-1.75016449628e-16,-0.0167310941359,0.0,0.00897372832257,0.0167310941359
93,-0.0947253114143,-2.04206786446,0.801575050243,26,20.9814925574,1294632305.01,0.480300443802,-1.71514541228,-3.58452668338,4.88937502615,1.24081791769e-16,-0.0191885625791,0.0,0.00916476636876,0.0191885625791
94,-0.110411216982,-2.02550700481,0.902934981255,28,20.9417750837,1244220521.57,0.355324999536,-1.69437458879,-3.51103529002,4.86159611394,9.53105875178e-17,-0.0133765272757,0.0,0.00643281666818,0.0133765272757
95,-0.124960755896,-2.36978837454,0.645496995628,27,20.9528908086,1258128087.79,0.972008283662,-1.74251199036,-5.43989264949,4.86926371727,-2.46630477268e-17,-0.0128644734836,0.0,0.0065413212486,0.0128644734836
96,-0.11323731037,-2.2415953303,0.671693605847,26,20.960395419,1267605366.06,0.798222423026,-1.75149285617,-5.20005587167,4.87506438774,-1.38620505372e-16,-0.0183137384588,0.0,0.0064289945157,0.0183137384588
97,-0.128259428112,-2.0032873293,0.858879876421,29,20.9702209221,1280121615.07,0.20488654201,-1.78278874011,-2.78767629875,4.88150569831,-2.22806447997e-16,-0.0147872205504,0.0,0.00659836549899,0.0147872205504
98,-0.115220530235,-2.06359002581,-0.0732160027414,27,20.9490618315,1253319955.13,0.309370342415,-1.76280106995,-2.92470624773,4.86672089115,9.06019906249e-17,-0.0200199601038,0.0,0.00858088821805,0.0200199601038
99,-0.114645614151,-1.95016489072,0.91269904758,29,20.9808999555,1293865330.75,0.166770704632,-1.75895906217,-2.47242060402,4.88900622375,-7.11853988609e-17,-0.0174729169705,0.0,0.00991249852156,0.0174729169705
100,-0.107489442726,-1.98262872084,0.921926678855,28,20.9878524434,1302892257.16,0.267009896316,-1.7376221833,-2.91314450474,4.89343313406,-5.18759657151e-16,-0.0124363527888,0.0,0.00661829898085,0.0124363527888
101,-0.0952447720829,-1.91592624541,0.956085489522,28,20.9733084919,1284080187.96,0.138933763085,-1.72504370992,-2.4177037706,4.88319693345,-2.09664225137e-16,-0.0152144823082,0.0,0.00642466165633,0.0152144823082
102,-0.115486881896,-1.93229277521,0.951978878605,29,20.9916154718,1307804314.04,0.158839148059,-1.72177838488,-2.44991799574,4.89593253054,4.914228467e-17,-0.0145238211861,0.0,0.0064937126932,0.0145238211861
103,-0.105437052133,-1.91938575357,0.947933516293,28,20.986049969,1300545942.5,0.244914898915,-1.75004197554,-3.0277467099,4.89199005526,-1.5828824564e-16,-0.0136003736881,0.0,0.00657093788751,0.0136003736881
104,-0.0950940463345,-2.0012264925,0.909234917553,26,20.9763417032,1287980987.42,0.3179694168,-1.70747463163,-3.28467704575,4.88517866214,2.62093345402e-16,-0.0170625313503,0.0,0.00666463620063,0.0170625313503
105,-0.0952693706292,-1.97822159806,0.93208538929,27,20.9761692432,1287758881.36,0.21084263836,-1.75577588237,-2.58193156253,4.88472184553,-4.4408920985e-17,-0.0119705092739,0.0,0.00672243757724,0.0119705092739
106,-0.0904341022498,-1.97044211326,0.849005866397,26,20.9831148289,1296734254.62,0.178915382728,-1.75377775785,-2.47658606384,4.89163692861,1.37985481903e-16,-0.0157395269144,0.0,0.00947327239956,0.0157395269144
107,-0.0883773641984,-1.97096880951,0.956228858947,26,20.9877114402,1302708558.11,0.241730255072,-1.74764341295,-2.94179954192,4.89572352657,2.6240356046e-16,-0.0130008438487,0.0,0.00674706358502,0.0130008438487
108,-0.0964471640406,-1.91685998999,0.941500397385,28,21.0084741351,1330039043.95,0.191075270965,-1.74006071985,-2.75904083781,4.913972405,-1.99883597388e-17,-0.0216591153336,0.0,0.00967127877399,0.0216591153336
109,-0.0921089363218,-2.00109006281,0.892295931151,27,21.018464092,1343392666.69,0.290689882661,-1.76420463363,-2.98052732407,4.92235877817,1.87208660877e-16,-0.0125664129031,0.0,0.00652415464087,0.0125664129031
110,-0.103475781277,-2.1086058462,0.917788117762,27,21.030565868,1359748873.73,0.435830704417,-1.76127876837,-3.60381908126,4.93307712849,-3.06028619681e-16,-0.0125182579916,0.0,0.00649585146749,0.0125182579916
111,-0.0892817195181,-1.96077122405,0.903859267521,26,21.0451937603,1379785322.13,0.231076631291,-1.74356909108,-2.86103671514,4.94432874944,-7.77233608126e-17,-0.0178985524045,0.0,0.00966314434283,0.0178985524045
112,-0.0850499421026,-1.97125144649,0.944576807175,25,21.0598099959,1400100694.94,0.151432006445,-1.75055384712,-2.29379546411,4.95469885891,-1.01055515068e-16,-0.0141650822593,0.0,0.00650098794957,0.0141650822593
113,-0.0924565941986,-1.98206121856,0.884980430105,25,21.0638909605,1405826130.91,0.224146013855,-1.70624717267,-2.79345776063,4.95872368591,2.77752139946e-16,-0.0189229492414,0.0,0.0065584645693,0.0189229492414
114,-0.087112380563,-1.96836207181,0.944235533302,25,21.0519259203,1389105595.23,0.158541522738,-1.78218222572,-2.37121729412,4.95037403728,-3.43842245358e-17,-0.018987819286,0.0,0.0094527946799,0.018987819286
115,-0.0806825756421,-1.96308789525,0.950930471877,25,21.0354313388,1366380812.91,0.143661544971,-1.72865896074,-2.34152383926,4.94024255817,-2.74799731584e-17,-0.0125510782024,0.0,0.00672504805497,0.0125510782024
116,-0.0863750771691,-1.94159771131,0.935637720357,25,21.015959445,1340032152.51,0.155514515616,-1.73550832881,-2.39886217602,4.92690249132,4.9533527507e-17,-0.016090685543,0.0,0.00930800859293,0.016090685543
117,-0.0754958843383,-2.00252391103,0.935176698643,24,21.0507909183,1387529851.99,0.137748751685,-1.78275386916,-2.3389097839,4.95236570763,-2.04155269079e-16,-0.0136545213116,0.0,0.00725561425422,0.0136545213116
118,-0.0698102411747,-1.89271478977,0.925164145176,24,21.0506351312,1387313709.51,0.113671055862,-1.72892974003,-2.24947701549,4.95220707425,-1.42619063439e-17,-0.0151769435447,0.0,0.00959304136889,0.0151769435447
119,-0.079370030817,-1.93409992224,0.932253587323,24,21.0246449703,1351721727.2,0.14246749446,-1.7271282018,-2.34221089485,4.93413968925,6.1141826668e-16,-0.0188068506467,0.0,0.00992117627162,0.0188068506467
120,-0.0871622294664,-1.93426062741,0.948144520776,26,21.0511226253,1387990181.67,0.141647201801,-1.71236570994,-2.39070694861,4.9546487539,-4.75331449679e-18,-0.0153196408103,0.0,0.00660894199996,0.0153196408103
121,-0.0835254252895,-1.96057919821,0.92290123765,24,21.0493065892,1385471828.76,0.118300893581,-1.7669411469,-2.38751023418,4.95684831616,-3.57154586423e-17,-0.0139782520733,0.0,0.00919143049736,0.0139782520733
122,-0.0787409661209,-1.95164965413,0.929279201364,24,21.0685695271,1412418792.18,0.151784481538,-1.75772988335,-2.356128841,4.96952287387,-8.46447798066e-17,-0.0180889718353,0.0,0.00962725862572,0.0180889718353
123,-0.075096644458,-1.94582281913,0.945864795682,24,21.1011941647,1459258350.8,0.119751418174,-1.71559325482,-2.21060341361,4.99155581179,-5.81400827489e-16,-0.0165633174874,0.0,0.00546515094503,0.0165633174874
